,title,sale_price,currency,condition,buying_format,date_sold,image_url,shipping_price,link,item_id
84,Apple iPhone X - 64GB - unlocked ,55.0,$,Apple iPhone X,Accepts Offers,"May 11, 2026",https://i.ebayimg.com/images/g/ZQAAAeSw~RxqASly/s-l140.webp,9.02,https://www.ebay.com/itm/358542173785?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQRYG2191GDN8HWKQE&hash=item537ac76659%3Ag%3AZQAAAeSw%7ERxqASly&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAAUsFaMK6k%2FmS0ercNs8CXM71WkqdzP%2FjhHwofdVu5rGXagqDbR3MwewUbUQq%2BbrhPSinfVNRsDWZimUxAPnOpzsUeGKMMknDKlOcvCo9zprCV8CXypevIs13fXgYqdb%2FjFEhe8A%2Blz8Ep6hkZuj7sljbOiWo3bWAta7gHq4kfsa0epeQ0D5VcmjoYdU9RRFgjZxjPUmvQOR9yTEwExRrBgAd0xP1o0fGd%2Bm8yV3aUKAcuebWeQF9LasN02nhXD47UmMn7C570xgRi6V67wqlORComvSb3Sr8F%2F4XyficDhg%3D%3D%7Ctkp%3ABk9SR9aXmMrVZw&LH_ItemCondition=3000,358542173785
85,Apple iPhone XS - Unlocked - Mint Condition - 64GB,90.0,$,Apple iPhone X,Accepts Offers,"May 11, 2026",https://i.ebayimg.com/images/g/vVEAAeSwTU5p-UCW/s-l140.webp,8.75,https://www.ebay.com/itm/227330123275?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=25023700375&itmmeta=01KTPA61EQ5XQPCE0B3DSMPPF4&hash=item34edee660b%3Ag%3AvVEAAeSwTU5p-UCW&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xAh%2Fm19aqNS%2BtQUVxiB29QhP4Fpgl1Y%2FYYqqrSRzU5W5lnjT1JjGT6DvxU0REU8e0sqOL26B8F0oDZVBIM9%2Ffg%2BFuFM8fd%2FsIP6b%2FZOPoJtBoFlITJX%2Bp1LhYnLFnEJRAprJIo9h5htETKkXKhZUcBrnEMqCWwn7Hmq%2BCGGUq%2Fv2xMEhuj46I9NJHR%2FfVrOBrYY6CZeSpxpk7QefURzGAV9mtlBo5aits97PCKrzxMfjAG50JJ17jTj%2F3hhyWRnGtilAdfmbXn5WnenZEk4jkdhPYv5lpZWQaiIZTlE5tEj4197K5zJROGN5IW6ANm5hBiHjUO1ogcxZmIsDdz6PY0K%7Ctkp%3ABk9SR9aXmMrVZw&LH_ItemCondition=3000,227330123275
86,Apple iPhone X 64GB No Face ID Factory Unlocked Very Good Condition,124.95,$,FREE FEDEX 2 DAY DELIVERY NATIONWIDE AND 60 DAY RETURNS,Buy It Now,"Oct 17, 2025",https://i.ebayimg.com/images/g/yc8AAeSwce5oml2r/s-l140.webp,0.0,https://www.ebay.com/itm/297534657614?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EQK2JB47APYX2VDRBV&hash=item454672944e%3Ag%3Ayc8AAeSwce5oml2r&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAIYno2fP6MxW2TvBkkWPcE6aVPKunA31EYesi5hYzj728VJ0gIlPRMMLMnfI6b%2B3IbQ82IpT9EMDyVi2B5WN0iHy593tpxwpPngQU1mJNfv0nwC0iCqknmhDFvpq85k28THk2TmLY6VgFudUZCxVadJy7kegzTG5kRfW%2BvFd68WLcVGkSKMc2NfiOUf2yGhVZvUTKfStwQF9zKWTXQ4JSRsODhydh0V3p2vioIBFvSIU0R5Zx8sHUXvLfn6x6xz9be87LzOyaBsK0vIzzNZQaUGU2UsJxDQEVam991vjIopQ%3D%3D%7Ctkp%3ABk9SR9aXmMrVZw&LH_ItemCondition=3000,297534657614
87,iPhone x 64GB Unlocked,70.0,$,Apple iPhone X,Accepts Offers,"May 11, 2026",https://i.ebayimg.com/images/g/NQUAAeSwK89p4lii/s-l140.webp,9.14,https://www.ebay.com/itm/188287925335?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQQYGJ82EB48QCASGR&hash=item2bd6d5bc57%3Ag%3ANQUAAeSwK89p4lii&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDdlq3S1zC6PsBIw3CvT%2BEHJpmoeNLO5jIJlQbbVPHchHNrINPC5t32fIb1S539NHCKuEU06AoIjvTTtftu47p5cvc7BiNIFxa9uRxYDXAt%2BXooV7Jh6m1xcdV4%2FSZR3MNDtmaUSfxN%2FQglu7gtS2%2FT2mnbEeVyG0%2BWyHWANqcMXTykgK%2FwpotZ%2FTAjg2TsyUWyRdJDhkiU167sWlEeQ%2B988XlwANmRPzkKUEgSD3gmLIT58D4pR5C3SWsGqQ10vRb3fBfdzw6Bey9ku5B11ReVOxZyXCkOz%2FymXqzRmL2%2F9w%3D%3D%7Ctkp%3ABk9SR9aXmMrVZw&LH_ItemCondition=3000,188287925335
88,iPhone X Space Gray 64GB Unlocked Used,76.0,$,Apple iPhone X,Accepts Offers,"May 10, 2026",https://i.ebayimg.com/images/g/Cx4AAeSwWz1p~O2j/s-l140.webp,6.68,https://www.ebay.com/itm/117183987595?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EQRP45MBC2VHZNQP9K&hash=item1b48b5bf8b%3Ag%3ACx4AAeSwWz1p%7EO2j&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDsmJQhtvV%2BxMMGKzpvSLHJG4GCYFmY9EUHGl3N7HHvRqQMN3nKvd%2FG2N30YB4c5T12oawDL%2B9R8a76G%2F9N%2BuMOyFXR8uCRf8QvrRt26RT3n8ArxmyslKRmkIGuhG%2Be%2Bu%2FNbFvd%2F032n%2Bwla3NSvKJpBoOQuswOHmF5vFswR%2BKBLgu4gXN5tyZQS17u3pTNP%2FUagatVGGjk%2FDjjCBkUqWqE6gZeQGr7%2FgNT5B8u8pHJ12EsF5JhrX%2FNsyPBPj5kCj0%2FKlRiQbeqQwYtkZWeTIwk%2BUH%2FXEfk4h%2Bc9v3x0%2Bi3cNfFmc%2FcidkIkhGjFUu3yHh1iya2WLw6pKGWBeEhP8VA%7Ctkp%3ABk9SR9aXmMrVZw&LH_ItemCondition=3000,117183987595
89,Apple iPhone X 64GB Black Unlocked,89.0,$,Apple iPhone X,Auction,"May 10, 2026",https://i.ebayimg.com/images/g/unUAAeSwjOZpLOm5/s-l140.webp,9.99,https://www.ebay.com/itm/178115147547?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ER0B0E2GWFEE6FEW53&hash=item29787d771b%3Ag%3AunUAAeSwjOZpLOm5&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCrE%2BB%2FLOBRJ%2BZqEInUyTHyt5%2B%2FVXqJmoytYIgzNSK4Du0pq9xLMyslWXy7NGJWBDca43RT9sT73hgfiQ39gq5ck%2BAvVIarBhyxStFPoDpuWY2DvMOILXr9%2FK2CHAIO9srrT6vnQDLGFvxgZpR%2FBwpq4g0EQ%2F5Jj5ZUpuq2dMWIuKf7X1Nd9%2B8Nm6ajy0uPRAtaV1NLDvRTUhDLD5nL5OGlyP5lI3R0xZgwPSxjO1FMAwRilRWY6htsJUplRzkInn0ynkUQK7Ppid1EnKekYhKGeyYrYo6vKfE3V87Pktjsmg%3D%3D%7Ctkp%3ABk9SR9aXmMrVZw&LH_ItemCondition=3000,178115147547
90,"Apple iPhone XS unlocked 64 gb 75%  battery black backing, good condition phone",82.99,$,Apple iPhone X,Buy It Now,"Apr 24, 2026",https://i.ebayimg.com/images/g/XakAAeSw8JdpzdXR/s-l140.webp,0.0,https://www.ebay.com/itm/287141110453?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ER742J004YB8D0KG3Z&hash=item42daf1a2b5%3Ag%3AXakAAeSw8JdpzdXR&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xAGhhOszAq%2FoMFdmCO1Nq2kxjOX2FRDmjWM11shqcWgC5nNNDZkWF8JA3b%2Fl0poKuJs1tatTKBJ4ORXdzgDGgE7mG8f93zCyScE6YNEFoXeVYSM1WW6OylPEln0ik7rBefZm1EMcwXHY5qetnjD2GqMVvtN1UukSfJJWhZrz4qPL0%2BoWNXtJVhWqtaIb03XnjcpQ26YLvNzamgjvYMbgSKS2w8p3%2FVkZ7rWd0KDdqWXX%2Fgmq8wwDKkQCBSPU17IqsSdnsi8cFqE%2FGWMu%2FB2%2FA6fJ%2Bqt4opeVIovbBcxpU%2F0is8clmajIZZdvGMQ6q5VLxDVWXviJBn4knhouGkQg765%7Ctkp%3ABk9SR9aXmMrVZw&LH_ItemCondition=3000,287141110453
91,Apple iPhone X 64GB (Verizon unlocked) Space Gray,64.99,$,Apple iPhone X,Accepts Offers,"May 8, 2026",https://i.ebayimg.com/images/g/dU8AAeSweQNp~oiL/s-l140.webp,9.8,https://www.ebay.com/itm/117186141577?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ER17XD37A0JDM323MJ&hash=item1b48d69d89%3Ag%3AdU8AAeSweQNp%7EoiL&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCeJjR%2FvLacU%2Bds5w4fWNEJss0cWwzDzYxasxztuLeHdGSVkOaSfYHJW3y09CIVkNexMymvGEy4dBeizsZbvcp83S86YadXoRe5qLkqFUF%2FRiSgXVmf603HAYwyDdarifJ9nXOUx8zd0hxz9uWyoMxDyLdsUYqFaOOWbf0tYh7DnNIVrFhhxDSl%2BH1QkbdyE%2Bvtj3%2FPdNNx6v2xV6%2B%2BJrrCyzGfGlIz%2BX8GRzMf%2BEJRKwxzKSuxLrhe67pUbd5xxVAe75VhQelcRXOR5ln5tkWbm2DwyxHDPV3C70sOi6ReoZQ%2BPRQsH3pZb2ApuAKMxBSgYlh2JEieF38Pqy%2BSITi%2F%7Ctkp%3ABk9SR9aXmMrVZw&LH_ItemCondition=3000,117186141577
92,Apple iPhone X 64GB A1901 Silver (Unlocked) - Fair,89.95,$,Apple iPhone X,Buy It Now,"May 8, 2026",https://i.ebayimg.com/images/g/lE8AAeSwmvtp~AxV/s-l140.webp,0.0,https://www.ebay.com/itm/147298239988?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61ERT7YSCR34J6G1EJK8&hash=item224ba8c5f4%3Ag%3AlE8AAeSwmvtp%7EAxV&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCFDY8KXQcFyFxe7ERvQcZ%2BNHEyD7PEDS7Y8rP5gRi1OTyjzAA0tReUTA91dO7TR3hAGbRJYKxwAFncGUxtNdm3w5a%2F6f6y5ZgPpwXPJFNHgWWtY40fDuqf3xfr7sjBKybSKdX3ktlVS0ExXYE2gCdZy60fcmMis9AM%2BRbUASV10MmZFhRsJCGkynEyWJ3O6cP14QHOWMxYWKWDvM%2BYtpE%2FBhRXRyEaxIZhWVl%2FUeYeVjpqwUGLbT98Dz3Ezs4w6wn22zxah8esShphCsZwxNiCdqhfyeeVrJFaFu%2Fe%2Fuu22dFwxwMeS6n7V1ce7KjSDRD1G22AqLFeFrtSU8SzB44Y%7Ctkp%3ABk9SR9aXmMrVZw&LH_ItemCondition=3000,147298239988
93,Apple iPhone X 64GB A1901 Space Gray (GSM Unlocked) Smartphone - Fair,84.95,$,Apple iPhone X,Buy It Now,"May 7, 2026",https://i.ebayimg.com/images/g/GusAAeSwwelp~Ax7/s-l140.webp,0.0,https://www.ebay.com/itm/147298241425?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ERKM1B34WCH2EN0817&hash=item224ba8cb91%3Ag%3AGusAAeSwwelp%7EAx7&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDeYWIVRKcx8hKoZVTL4ODJEt3Rj4Bn4V51at67MVFtRoHn0jUd1eQeBeQMbIB%2FlfQfB2BgfghbsAvGO%2BRMnR8ILKYq30ZyRLOfHBGRri3%2FX659ZJ3sGM4R9oNS3MVpTfshbO1%2BkZ3A1zE6GmytTdROqdr7kOYqhzA8GEpyoRBH6qUoO1wcQAIpDlOo0XIwstGcaB8Je%2F1%2BSROA8fhPjBumEkUAd33GE9TAvYuvI3aqI0p8W%2FrpuPzP%2Fbos3dxggbSCWTIP%2BXsuXQa%2BmGDwzAtMMP37gzw4QdNw02zjup41f%2F%2BACBjJohB8xkr%2BjkknzqiNUwrIvXkfT%2Bn1MCm%2FRgGX%7Ctkp%3ABk9SR9aXmMrVZw&LH_ItemCondition=3000,147298241425
94,Apple iPhone X 64GB A1901 Silver (GSM Unlocked),84.95,$,Apple iPhone X,Buy It Now,"May 6, 2026",https://i.ebayimg.com/images/g/nX4AAeSwQzRp9PN3/s-l140.webp,0.0,https://www.ebay.com/itm/147288424690?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61ER779HD04MJ5395MMB&hash=item224b1300f2%3Ag%3AnX4AAeSwQzRp9PN3&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xAbKFD4pIW9%2Fb2woWBsVK9e4B1SjoULUsikWLSwYY20PLvkKlHscfDR%2FgGQTV3d0CFHyVAnbpq9tXE5y%2BlCzT1ltIPd9tdU73pIowt5JrsR%2Bk0XFwdUaxAamSl2NQEVVggBXzRKDtB3HWTJ%2BYgovYQPUzTwc5F7lV85f34HWilSV3RRn86cKBPdFPmA9oCii0HmiAJg526T17FNZaB4ogNRIbEilWLt4uefkCd2kJqsdAn44aHm2b5fhwrjjn1NfZPcPPHzxXLkoMo65J4ZhGeo3moadrrMhRBVAYNn%2FEODlttJnJrrAVJN5o1CM28C5ntH4rFN31LPoBJEAhypwlOd%7Ctkp%3ABk9SR9iXmMrVZw&LH_ItemCondition=3000,147288424690
95,Apple iPhone x 64GB Unlocked Space Gray,63.0,$,Apple iPhone X,Auction,"May 5, 2026",https://i.ebayimg.com/images/g/JC0AAeSw~F1p7SkT/s-l140.webp,0.0,https://www.ebay.com/itm/366369744956?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ER3AHHBP2JB43QZ4QQ&hash=item554d56a83c%3Ag%3AJC0AAeSw%7EF1p7SkT&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDEZMXudDTdfBxtyiimfN9oUDN%2FULzOqf%2F3YnuEMqZdDp%2FN1P%2BwTLi%2BTDolMgINpZWr37XuyATTHbhAjhSFKp7aUG3t9HTUan2cJ0TEYK9P3zrWdinZ91O5ROD78Phbgw2Q2jcHbA2tlL4if6Xa3OY16Bp2htwlb%2F3sLBJrNcdyAIMUvhSeKN274BHXXqqgFCMRgWfH1veftevW--vXmHIUdf%2FaakTNWnxkXhUQYQYA6XnF7gNLLdPqC3Lmog0ltgv9s0BuOvTtqHsmWNUn7cAbL0d7XgVwW7DKsHyHPxlieA%3D%3D%7Ctkp%3ABk9SR9iXmMrVZw&LH_ItemCondition=3000,366369744956
96,iPhone X Black (Unlocked) 64Gb ,100.0,$,Apple iPhone X,Accepts Offers,"May 5, 2026",https://i.ebayimg.com/images/g/ghoAAeSwvb1p2ETE/s-l140.webp,10.01,https://www.ebay.com/itm/406843632201?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ERSABRY23SCFEA7PGR&hash=item5eb9c52a49%3Ag%3AghoAAeSwvb1p2ETE&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xD6DUyWvvmnEs%2BOzMigndZNxjfl%2FskqLAs1p8in0B6BrQCMjAB8lOjZTBqHpM7u6NKAbSatFrKRO63es9fxB%2FgLSnXifaIYhrlhaGdfMWmyEuF6Evu4H2zvfoKbOjnLmaJ%2F1KjtCq6r8D3QKr9CmsW5KIeVnAo6cOrlCQexjH7bDgtJAvyOcbfcNWOEmZUc0R7QsHQobrquhztSspTV7ole9azCBo%2BuJjGVtBcWSq%2BnyN8j4E%2B--SwnjBBUHhu%2BGTMcGN39%2BC6OYh%2FwhU2AkTXZGq5JUXwN%2FMmLqdHlqbemlA%3D%3D%7Ctkp%3ABk9SR9iXmMrVZw&LH_ItemCondition=3000,406843632201
97,Apple iPhone X Space Gray - 64GB - Factory Unlocked - Excellent,119.94,$,Apple iPhone X,Buy It Now,"May 5, 2026",https://i.ebayimg.com/images/g/UmIAAOSwPKtlee8C/s-l140.webp,0.0,https://www.ebay.com/itm/257491691075?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ERNYYXPQR0B9BNX709&hash=item3bf3b36643%3Ag%3AUmIAAOSwPKtlee8C&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xC3moBEhCxmlQ6ApNdj8J3uJ8VXVKkGXW34KJE%2F1yrNJY2uZuL%2BC3GlaSJxvvp3JE%2Bx8CHrFK2gHLaZNvwQgnua%2BgyasxZQZsx2gaUOe3VUJ11%2FId78g95%2FegnG8hp5XfI9AskqZmcHSzYij7ZyExBmkm6szhxJ%2FYL8WPFVlcIopVigUDV7Up9VDBdMVhJ3J%2FWFRBCX0TdVJVe%2BmFljlTZWEHNHFLt9k7Eo8X5UecAAatsZc%2BtHhSkWaFFMgDBimrbE4fG5IIEX1dfQImLwsX%2Bkexo6qg0q39QpVzfMPCsHFw%3D%3D%7Ctkp%3ABk9SR9iXmMrVZw&LH_ItemCondition=3000,257491691075
98,Apple iPhone X 64GB Black Unlocked,89.0,$,Apple iPhone X,Auction,"May 4, 2026",https://i.ebayimg.com/images/g/unUAAeSwjOZpLOm5/s-l140.webp,9.99,https://www.ebay.com/itm/178076851464?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&itmmeta=01KTPA61ER6KAM7VFBESB8JE2T&hash=item2976351d08%3Ag%3AunUAAeSwjOZpLOm5&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDez0s9iSoq4r9stOABszOt7QS3qkW1zhyrI%2FQGkpZ3wJSWTfH3WSe%2Fn7ub7cGXhTc6khe16dcZrDnf2gfTnGJPSYU%2BXXyEMU0N%2BAD8HlhZZlc0Tp8axv%2Bzpo2Kj6wseNFEEDgqT%2B%2BOStcSo7%2FNqpjMwaWqJHQ0qYnYi7oY0ctH1DmlDW1IPhQ2I8QOSSDeHDMJd5IsWw2L6jeZ4swKQBjoHhkQspaamw6utijzPEkEnwDEtzwCP1DfXCdPKz%2BEhUOWUKu4ZBRUqNGc0vLbYETOLXtPpoLEcmDzmJEGesxKUg%3D%3D%7Ctkp%3ABk9SR9iXmMrVZw&LH_ItemCondition=3000,178076851464
99,"Apple iPhone X A1865 64GB Space Gray 5.8"" Unlocked Clean IMEI: Fair",99.0,$,Apple iPhone X,Buy It Now,"May 4, 2026",https://i.ebayimg.com/images/g/bRMAAeSw595p1Qtc/s-l140.webp,0.0,https://www.ebay.com/itm/267632141706?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ERJKKC301GXAYV6WDY&hash=item3e501e658a%3Ag%3AbRMAAeSw595p1Qtc&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xB0ayhXzROre9Vn%2FB2EZequl85gTVZGlsk1trQ8AYIFA0rCNsgXClYPiFh3FayONLffRhCL9iRqwJj5uwPxLnErPOJRct8rYmfI4z5ijODdGJU1OlogM%2BaCJvR2teC2IVPZDLTISDlkdaWVx3%2Fln0ekrIGm2zZVsp5SDRo1swHW7gph0h11XeP0szSj4fLwjOVzN02nb0nWqz5eoowDyNVkD33BVaPiy80sX3VTkRwqTRSxzzs0FrGNFtf6sHp5mrMMPNscLZJvZ3dJcpEsqfm1eejHMzwV%2FFrm3Jgb%2FRMLPQ%3D%3D%7Ctkp%3ABk9SR9iXmMrVZw&LH_ItemCondition=3000,267632141706
100,Apple iPhone x 64GB Unlocked Space Dark Grey,100.0,$,Apple iPhone X,Accepts Offers,"May 4, 2026",https://i.ebayimg.com/images/g/1BEAAeSwBxxp-KLU/s-l140.webp,7.22,https://www.ebay.com/itm/147293498531?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ERXN5JQX29CW37D10M&hash=item224b606ca3%3Ag%3A1BEAAeSwBxxp-KLU&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xACSncvU4M9J%2BLUB2tCE1u%2BzvNKS8q7plT%2F3MHqx1U%2FtAGYIfmAckT3M2R057PpCOvgMx9LIkP4S9bBI0Gn9XpdjgC3hUyLanbe9UQuVvfUWIbK5HzUzv6Pi%2BKqbBWLhAuz7tlS%2BztSn%2Fcjwzeat9XqkXQaLzizWochyO3%2BIQFJ23T6kFaxzwkg9eqUdbMNoaSZBtH7HMPS8QaveW4f4BkkTZwTKyGx2z2n4uhQDv%2FAwlJdyxX%2BT--Litid5dYFnb3u50KutxSG%2FW6Qmw7h4TOw04xLuCKMY7zdDwXbHx7VlZXAVbWNMFOgnzk6%2ByyG48PwtXIPw5jM2WR%2F2Ng9fyzp%7Ctkp%3ABk9SR9iXmMrVZw&LH_ItemCondition=3000,147293498531
101,Apple iPhone X - 64 GB - Space Gray Unlocked,99.5,$,Apple iPhone X,Accepts Offers,"May 4, 2026",https://i.ebayimg.com/images/g/ApgAAeSwoN5pk9Zo/s-l140.webp,8.13,https://www.ebay.com/itm/389633872334?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ER54PFNKCGB7PAW95N&hash=item5ab7fd11ce%3Ag%3AApgAAeSwoN5pk9Zo&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCXRzfOkkyrJu89Z%2FUfd4h%2Fzc7aO9iIpwMCRrFX46kwiMvtG4mQPDrkoAFB8HLgh9E6KWqxNEs3U7Jjc3MJxl8fMZ6D6ss6fjy0dtTMEU%2BqjXE6or0M3ptZy26U%2BnUK%2BuQw%2B%2Fwf3hWvDVJWpx6PQEILMqqV3SIp1bunS%2B24fDPX8E9lQnfr9M2E0Z2xnofPmuIQa6m65nAAQZJLnmh60E9sxt5LvouCQt%2BLlW0xqMxfgX%2FjVhaSAuDlvcUcgKIXAEl%2BXgjg5dy83TfasY7S3FPvZTjeTSj0C4lTdtaTssfQSu4hRuZem9NCH%2F3%2FGpzYZDNqKlzWjw5AeTlssSZsBdmn%7Ctkp%3ABk9SR9iXmMrVZw&LH_ItemCondition=3000,389633872334
102,Apple iPhone X Black Bar Smartphone,50.0,$,Apple iPhone X,Buy It Now,"May 3, 2026",https://i.ebayimg.com/images/g/AYsAAeSwgAxp96Ng/s-l140.webp,8.06,https://www.ebay.com/itm/397908149532?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ERF1Y45CQ4KDTSMWM2&hash=item5ca52c851c%3Ag%3AAYsAAeSwgAxp96Ng&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCxDq5PuTFs5mnCIND%2BsNxX%2FUotEVR1%2Fr07YMmnebO9Kia%2Fnmqno0ImEUHiNUyx3MS9lP23fblANO1wyMbt%2BJjsVg1DqMPe5D7%2B1M4ZX50anDxu2Xrn%2FO6U40bCJyv%2F9jeGmLkG%2FTOCfpstvJjCvMzeNfgGw5FDIGm%2FwJNVIziTkozlXkyexLmu%2B6UR1gitCUrfGLSVNKkqedZLWyq7wKC9i0%2FkoeTr4KiOYarA7gR7Dhej41B6I1Fl5oUVKQo6YuZ%2Bk1fIzJ8Akv4e1lVxZ4hmLHnuuqf2ExGn5N4IacCOMylc2fDprLdgDMvCYzNpp2oS1H9Ph18ag7hpnKwwG8T8%7Ctkp%3ABk9SR9iXmMrVZw&LH_ItemCondition=3000,397908149532
103,Apple iPhone X Black Bar Smartphone,50.0,$,Apple iPhone X,Buy It Now,"May 3, 2026",https://i.ebayimg.com/images/g/AYsAAeSwgAxp96Ng/s-l140.webp,8.06,https://www.ebay.com/itm/397908049128?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ERM9HQ3B717P5G8T6D&hash=item5ca52afce8%3Ag%3AAYsAAeSwgAxp96Ng&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xANAtQmuAG6nAgl35EclD5H55UZQcd%2F71p%2BZH0hPsTC%2FS5eaoGae%2FxDWTWMBy0an%2ByXIFIZFT1OVdCmypuBdszX48HluaD7PraA7%2BOGOKZ8achVkfPgyb4Lg9yN7SJwSgJ0%2FqZA59hHtEAR194OkjO9QFElH%2FA%2ButgcdfsnkmDoBZVbXxCvuql0dAbOSVbS%2FiungmzIBWX%2FRtMbS73Ebi8eWcn8CXJv6qYZxrxH0zTZP4QAqXCq5q5qPvlSGT9JN0Jt3aY9VpYDovO1bWBBIaHr7jV6fyWWCuQ6prZ%2BEP4r3w%3D%3D%7Ctkp%3ABk9SR9iXmMrVZw&LH_ItemCondition=3000,397908049128
104,Apple iPhone X - 64 GB - Silver (Unlocked),115.0,$,Apple iPhone X,Accepts Offers,"May 3, 2026",https://i.ebayimg.com/images/g/KGIAAeSw7aZp67Y4/s-l140.webp,0.0,https://www.ebay.com/itm/236776921852?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61ERFVG96BSAM85B2Z8N&hash=item3721011afc%3Ag%3AKGIAAeSw7aZp67Y4&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xB4M%2BzVCzsAfpL2tiMkXHyRKpvdGA8A8jTkRNO2UBkb4Xyt%2FB5moSLH6Y%2FhHARADwOu2APhFIT%2FAK20ebq2bCv6wxzUpNg4uth9EHce%2FAaCij8F5Gpkfmj%2BScpMB7x4kK2eqYzxsj13f7Tr%2B2f42rgJj8XLBV1rUiG69GZp6zBIQlVyKwI6Ut2NbPP6wphilBtIyKeSzrY8qEC1nYuvtAgug5Coe3uRmj92Zur6pVUBdCmsgwNqJNZwMYiqrI1L0ofIrRpdkTbbr8yz45Q1hMfeD%2BqxtHU6VvCQMwyEIhipeYUjQpb9wzhQXYjSb3tCkG4K3sx9MqfUEGetRVDvSXXo%7Ctkp%3ABk9SR9iXmMrVZw&LH_ItemCondition=3000,236776921852
