,id,adult,original_title,release_date,vote_count,popularity,overview
2196,60308,False,Moneyball,2011-09-23,5791,5.4791,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players."
2197,11190,False,Возвращение,2003-06-25,705,1.6401,"Two young brothers in contemporary Russia are reunited with a father they know only from an old photograph after his sudden return from a long absence. With their mother’s reluctant consent, they set out on a remote trip that quickly becomes an uneasy test of authority, trust, and masculinity. As the journey moves deeper into the wilderness, the fragile bonds between father and sons are pushed to their limits."
2198,356296,False,Suburra,2015-10-14,1308,1.011,"A gangster known as ""Samurai"" wants to turn the waterfront of Rome into a new Las Vegas. All the local mob bosses have agreed to work for this common goal. But peace is not to last long."
2199,27094,False,Lenny,1974-11-10,308,1.3687,"The story of acerbic 1960s comic Lenny Bruce, whose groundbreaking, no-holds-barred style and social commentary was often deemed by the establishment as too obscene for the public."
2200,926393,False,The Equalizer 3,2023-08-30,3729,13.09,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia."
2201,545609,False,Extraction,2020-04-23,6618,8.4543,A hardened gun-for-hire's latest mission becomes a soul-searching race to survive when he's sent into Bangladesh to rescue a drug lord's kidnapped son.
2202,493922,False,Hereditary,2018-06-07,8607,15.2789,"Following the death of the Leigh family matriarch, Annie and her children uncover disturbing secrets about their heritage. Their daily lives are not only impacted, but they also become entangled in a chilling fate from which they cannot escape, driving them to the brink of madness."
2203,38142,False,秒速5センチメートル,2007-03-03,2162,6.5136,"Three moments in Takaki's life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city."
2204,16227,False,Dark Passage,1947-09-05,352,2.6863,A man convicted of murdering his wife escapes from prison and works with a woman to try and prove his innocence.
2205,10794,False,The Party,1968-04-04,861,2.1322,"Hrundi V. Bakshi, an accident-prone actor from India, is accidentally put on the guest list for an upcoming party at the home of a Hollywood film producer. Unfortunately, from the moment he arrives, one thing after another goes wrong with compounding effect."
2206,986056,False,Thunderbolts*,2025-04-30,3555,18.6665,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts."
2207,259693,False,The Conjuring 2,2016-06-08,9192,15.6589,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.
2208,13008,False,An American Crime,2007-07-27,772,2.0541,"The true story of suburban housewife Gertrude Baniszewski, who kept a teenage girl locked in the basement of her Indiana home during the 1960s."
2209,451048,False,Jungle Cruise,2021-07-28,6175,7.2098,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine."
2210,17111,False,ชัตเตอร์ กดติดวิญญาณ,2004-09-09,1399,6.4904,"When Jane and Tun run over a girl in a car accident, they speed away immediately from the crime scene. However, Tun, a photographer, soon discovers strange shadows in his photos, which unsettles them."
2211,323661,False,"Mune, le gardien de la lune",2015-02-05,598,1.9979,"When a faun named Mune becomes the Guardian of the Moon, little did he had unprepared experience with the Moon and an accident that could put both the Moon and the Sun in danger, including a corrupt titan named Necross who wants the Sun for himself and placing the balance of night and day in great peril. Now with the help of a wax-child named Glim and the warrior, Sohone who also became the Sun Guardian, they go out on an exciting journey to get the Sun back and restore the Moon to their rightful place in the sky."
2212,34647,False,Enter the Void,2010-05-05,1993,2.7288,"This psychedelic tour of life after death is seen entirely from the point of view of Oscar, a young American drug dealer and addict living in Tokyo with his prostitute sister, Linda. When Oscar is killed by police during a bust gone bad, his spirit journeys from the past -- where he sees his parents before their deaths -- to the present -- where he witnesses his own autopsy -- and then to the future, where he looks out for his sister from beyond the grave."
2213,13932,False,Jack-Jack Attack,2005-03-15,987,0.9863,"The Parrs' baby Jack-Jack is thought to be normal, not having any super-powers like his parents or siblings. But when an outsider is hired to watch him, Jack-Jack shows his true potential."
2214,10501,False,The Road to El Dorado,2000-03-31,4105,5.871,"Stowing away after a failed con, a pair of swindlers end up on El Dorado, the fabled ""city of gold"", where they quickly get in over their heads when they are mistaken as gods by the inhabitants."
2215,2270,False,Stardust,2007-08-10,4454,7.3129,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity."
2216,626735,False,Dog,2022-02-17,1774,4.0337,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.
2217,10150,False,The Last Unicorn,1982-11-19,598,2.2269,"A unicorn learns from a riddle-speaking butterfly that she is supposedly the last of her kind, all the others having been herded away by the monstrous Red Bull. The unicorn sets out to discover the truth behind the butterfly's words. She is eventually joined on her quest by Schmendrick, a second-rate magician, and Molly Grue, a middle-aged woman who dreamed all her life of seeing a unicorn. Their journey leads them far from home, all the way to the castle of King Haggard."
2218,5506,False,The Ladykillers,1955-12-08,545,7.3099,Five oddball criminals planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.
2219,255,False,Baisers volés,1968-09-04,463,1.5273,"The third in a series of films featuring François Truffaut's alter-ego, Antoine Doinel, the story resumes with Antoine being discharged from military service. His sweetheart Christine's father lands Antoine a job as a security guard, which he promptly loses. Stumbling into a position assisting a private detective, Antoine falls for his employers' seductive wife, Fabienne, and finds that he must choose between the older woman and Christine."
2220,1223601,False,Sisu 2,2025-10-21,777,17.7818,"Returning to the house where his family was brutally murdered during the war, ""the man who refuses to die"" dismantles it, loads it on a truck, and is determined to rebuild it somewhere safe in their honor. When the commander who killed his family comes back hellbent on finishing the job, a relentless, eye-popping cross-country chase ensues."
2221,854239,False,Till,2022-10-14,345,3.7183,"The true story of Mamie Till Mobley's relentless pursuit of justice for her 14-year-old son, Emmett Till, who, in 1955, was lynched while visiting his cousins in Mississippi."
